time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
384,0,1,1398.6,3.5,109,-16.653293,-49.397686,829.8,171,3
385,0,1,1401.42,3.5,109,-16.653287,-49.397718,829.8,172,3
386,0,1,1404.9,3.5,110,-16.653281,-49.39775,829.8,170,3
387,0,1,1408.43,3.5,110,-16.653275,-49.397783,829.8,172,2
388,0,1,1411.98,3.5,110,-16.653269,-49.397815,829.7,173,3
389,0,1,1415.76,3.5,110,-16.653263,-49.397847,829.7,173,3
390,0,1,1419.71,3.5,111,-16.653257,-49.39788,829.7,173,3
391,0,1,1421.9,3.5,111,-16.653251,-49.397912,829.7,173,3
392,0,1,1425.83,3.5,111,-16.653245,-49.397944,829.6,173,3
393,0,1,1429.57,3.5,112,-16.653238,-49.397977,829.6,173,2
394,0,1,1432.55,3.5,112,-16.653232,-49.398009,829.6,173,3
395,0,1,1436.36,3.51,112,-16.653225,-49.398041,829.6,174,3
396,0,1,1440.03,3.51,112,-16.653218,-49.398074,829.5,175,3
397,0,1,1443.28,3.51,113,-16.653212,-49.398107,829.5,175,3
398,0,1,1447.18,3.51,113,-16.653205,-49.398139,829.5,175,3
399,0,1,1451.12,3.51,113,-16.653197,-49.398172,829.5,175,2
400,0,1,1453.89,3.51,114,-16.65319,-49.398205,829.5,177,3
401,0,1,1457.75,3.51,114,-16.653183,-49.398238,829.5,177,3
402,0,1,1461.62,3.51,114,-16.653176,-49.398271,829.4,177,3
403,0,1,1464.64,3.51,114,-16.653169,-49.398303,829.4,178,3
404,0,1,1468.46,3.51,115,-16.653161,-49.398336,829.4,179,3
405,0,1,1472.11,3.51,115,-16.653154,-49.398369,829.4,177,3
406,0,1,1475.34,3.51,115,-16.653147,-49.398402,829.4,179,2
407,0,1,1479.14,3.51,115,-16.65314,-49.398435,829.3,178,3
408,0,1,1482.97,3.51,116,-16.653134,-49.398468,829.3,175,3
409,0,1,1485.99,3.51,116,-16.653127,-49.398501,829.3,175,3
410,0,1,1489.79,3.51,116,-16.65312,-49.398534,829.3,175,3
411,0,1,1493.83,3.51,117,-16.653114,-49.398567,829.2,175,2
412,0,1,1496.85,3.51,117,-16.653107,-49.3986,829.2,174,3
413,0,1,1500.8,3.51,117,-16.653101,-49.398633,829.2,172,3
414,0,1,1504.7,3.51,117,-16.653095,-49.398666,829.2,171,3
415,0,1,1507.78,3.52,118,-16.653089,-49.398699,829.1,171,3
416,0,1,1511.54,3.52,118,-16.653082,-49.398732,829.1,173,3
417,0,1,1515.27,3.52,118,-16.653076,-49.398764,829.1,174,2
418,0,1,1518.57,3.52,119,-16.65307,-49.398797,829.1,174,3
419,0,1,1522.37,3.52,119,-16.653064,-49.398829,829.1,174,3
420,0,1,1525.9,3.52,119,-16.653057,-49.398861,829.0,173,3
421,0,1,1529.24,3.52,119,-16.653051,-49.398894,829.0,174,3
422,0,1,1532.85,3.52,120,-16.653044,-49.398926,829.0,175,3
423,0,1,1536.59,3.52,120,-16.653038,-49.398958,829.0,175,2
424,0,1,1539.6,3.52,120,-16.653031,-49.398989,828.9,175,3
425,0,1,1543.42,3.52,121,-16.653025,-49.399021,828.9,175,3
426,0,1,1547.26,3.52,121,-16.653018,-49.399053,828.9,174,3
427,0,1,1550.06,3.52,121,-16.653011,-49.399085,828.9,174,3
428,0,1,1553.75,3.52,121,-16.653005,-49.399116,828.8,174,2
429,0,1,1557.5,3.52,122,-16.652998,-49.399148,828.8,174,3
430,0,1,1560.51,3.52,122,-16.652992,-49.39918,828.8,174,3
431,0,1,1564.34,3.52,122,-16.652986,-49.399211,828.8,174,3
432,0,1,1567.89,3.52,122,-16.652979,-49.399243,828.7,174,3
433,0,1,1570.87,3.51,123,-16.652973,-49.399274,828.7,172,2
434,0,1,1574.59,3.5,123,-16.652966,-49.399306,828.6,172,3
435,0,1,1578.25,3.5,123,-16.65296,-49.399337,828.6,173,3
436,0,1,1581.13,3.49,124,-16.652954,-49.399369,828.6,173,3
437,0,1,1584.73,3.51,124,-16.652947,-49.399401,828.5,174,3
438,0,1,1588.45,3.52,124,-16.652941,-49.399433,828.5,174,3
439,0,1,1591.47,3.5,124,-16.652934,-49.399465,828.4,176,2
440,0,1,1595.41,3.49,125,-16.652927,-49.399497,828.4,176,3
441,0,1,1599.21,3.48,125,-16.65292,-49.399529,828.3,177,3
442,0,1,1601.85,3.48,125,-16.652913,-49.399562,828.3,178,3
443,0,1,1605.58,3.48,125,-16.652905,-49.399594,828.3,177,3
444,0,1,1609.18,3.48,126,-16.652898,-49.399627,828.2,177,3
445,0,1,1612.51,3.48,126,-16.65289,-49.39966,828.2,177,2
446,0,1,1616.4,3.48,126,-16.652882,-49.399693,828.1,178,3
447,0,1,1620.39,3.48,127,-16.652875,-49.399727,828.1,178,3
448,0,1,1623.22,3.48,127,-16.652868,-49.39976,828.0,179,3
449,0,1,1627.08,3.48,127,-16.652861,-49.399793,828.0,178,3
450,0,1,1631.03,3.48,127,-16.652854,-49.399826,827.9,177,2
451,0,1,1634.29,3.48,128,-16.652848,-49.39986,827.8,177,3
452,0,1,1638.14,3.48,128,-16.652843,-49.399893,827.8,174,3
453,0,1,1642.14,3.48,128,-16.652837,-49.399926,827.7,173,3
454,0,1,1645.21,3.49,129,-16.652832,-49.399959,827.7,173,3
455,0,1,1649.06,3.49,129,-16.652826,-49.399992,827.6,173,3
456,0,1,1652.81,3.49,129,-16.65282,-49.400026,827.5,174,3
457,0,1,1656.04,3.49,129,-16.652814,-49.400059,827.4,175,2
458,0,1,1659.92,3.49,130,-16.652808,-49.400092,827.3,174,3
459,0,1,1663.78,3.5,130,-16.652802,-49.400126,827.2,173,3
460,0,1,1666.7,3.51,130,-16.652796,-49.400159,827.1,172,3
461,0,1,1670.36,3.52,131,-16.652789,-49.400193,827.0,172,3
462,0,1,1674.25,3.5,131,-16.652783,-49.400226,826.9,173,2
463,0,1,1677.41,3.49,131,-16.652776,-49.400259,826.8,173,3
464,0,1,1681.41,3.48,131,-16.65277,-49.400292,826.7,173,3
465,0,1,1685.41,3.48,132,-16.652763,-49.400326,826.6,172,3
466,0,1,1688.29,3.49,132,-16.652757,-49.400359,826.5,171,3
467,0,1,1692.52,3.49,132,-16.65275,-49.400391,826.4,171,3
468,0,1,1696.72,3.5,133,-16.652744,-49.400424,826.3,171,3
469,0,1,1699.38,3.49,133,-16.652737,-49.400457,826.2,172,2
470,0,1,1703.08,3.5,133,-16.65273,-49.400489,826.1,173,3
471,0,1,1706.69,3.5,133,-16.652724,-49.400522,826.0,174,3
472,0,1,1710.49,3.5,134,-16.652717,-49.400554,825.9,174,3
473,0,1,1714.18,3.51,134,-16.65271,-49.400587,825.8,174,3
474,0,1,1717.99,3.5,134,-16.652702,-49.40062,825.7,174,2
475,0,1,1720.9,3.5,135,-16.652694,-49.400653,825.6,174,3
476,0,1,1724.69,3.5,135,-16.652687,-49.400685,825.5,175,3
477,0,1,1728.46,3.5,135,-16.652679,-49.400718,825.4,175,3
478,0,1,1731.45,3.5,135,-16.652671,-49.400751,825.3,175,3
479,0,1,1735.52,3.5,136,-16.652664,-49.400784,825.2,175,3
480,0,1,1739.54,3.5,136,-16.652656,-49.400817,825.1,174,2
481,0,1,1742.12,3.5,136,-16.652649,-49.400851,825.0,172,3
482,0,1,1746.05,3.51,137,-16.652642,-49.400884,824.9,174,3
483,0,1,1749.99,3.52,137,-16.652636,-49.400917,824.9,174,3
484,0,1,1753.37,3.52,137,-16.652629,-49.40095,824.8,174,3
485,0,1,1757.05,3.53,137,-16.652623,-49.400983,824.8,173,3
486,0,1,1760.84,3.53,138,-16.652616,-49.401016,824.8,173,2
487,0,1,1764.28,3.53,138,-16.65261,-49.401049,824.7,173,3
488,0,1,1768.13,3.53,138,-16.652604,-49.401082,824.7,173,3
489,0,1,1772.1,3.53,139,-16.652597,-49.401115,824.6,171,3
490,0,1,1774.72,3.53,139,-16.652591,-49.401148,824.6,172,3
491,0,1,1778.41,3.53,139,-16.652584,-49.401181,824.5,172,2
492,0,1,1782.15,3.53,139,-16.652578,-49.401214,824.5,172,3
493,0,1,1785.34,3.53,140,-16.652571,-49.401247,824.5,173,3
494,0,1,1789.56,3.53,140,-16.652564,-49.40128,824.4,171,3
495,0,1,1793.48,3.53,140,-16.652558,-49.401313,824.4,172,3
496,0,1,1796.37,3.53,140,-16.652551,-49.401346,824.3,172,2
497,0,1,1800.15,3.53,141,-16.652544,-49.401379,824.3,172,3
498,0,1,1803.74,3.53,141,-16.652537,-49.401412,824.3,172,3
499,0,1,1807.58,3.53,141,-16.65253,-49.401445,824.2,172,3
500,0,1,1811.24,3.53,142,-16.652522,-49.401478,824.2,171,3
501,0,1,1815.19,3.53,142,-16.652515,-49.401511,824.2,172,3
502,0,1,1817.9,3.53,142,-16.652508,-49.401544,824.1,173,2
503,0,1,1821.86,3.53,142,-16.652501,-49.401577,824.1,174,3
504,0,1,1825.75,3.53,143,-16.652494,-49.40161,824.1,174,3
505,0,1,1828.62,3.53,143,-16.652487,-49.401643,824.0,177,3
506,0,1,1832.63,3.53,143,-16.65248,-49.401676,824.0,177,3
507,0,1,1836.48,3.53,144,-16.652473,-49.401709,823.9,176,2
508,0,1,1839.47,3.53,144,-16.652466,-49.401742,823.8,175,3
509,0,1,1843.38,3.53,144,-16.652459,-49.401775,823.7,175,3
510,0,1,1847.23,3.53,144,-16.652452,-49.401808,823.7,174,3
511,0,1,1850.39,3.54,145,-16.652445,-49.401841,823.6,174,3
512,0,1,1854.26,3.54,145,-16.652438,-49.401874,823.5,175,2
513,0,1,1858.2,3.54,145,-16.652431,-49.401907,823.4,174,3
514,0,1,1861.41,3.54,146,-16.652424,-49.40194,823.3,174,3
515,0,1,1865.18,3.54,146,-16.652417,-49.401973,823.2,173,3
516,0,1,1869.0,3.54,146,-16.652411,-49.402006,823.1,174,3
517,0,1,1872.3,3.54,146,-16.652404,-49.402039,823.1,174,3
518,0,1,1876.13,3.54,147,-16.652397,-49.402072,823.0,173,2
519,0,1,1880.07,3.54,147,-16.65239,-49.402105,822.9,173,3
520,0,1,1882.91,3.54,147,-16.652383,-49.402138,822.8,173,3
521,0,1,1886.74,3.54,148,-16.652377,-49.402171,822.7,173,3
522,0,1,1890.42,3.54,148,-16.65237,-49.402204,822.6,174,3
523,0,1,1893.61,3.54,148,-16.652363,-49.402237,822.5,173,2
524,0,1,1897.37,3.54,148,-16.652357,-49.40227,822.4,173,3
525,0,1,1901.28,3.54,149,-16.65235,-49.402303,822.3,173,3
526,0,1,1904.11,3.54,149,-16.652344,-49.402336,822.2,173,3
527,0,1,1907.89,3.54,149,-16.652337,-49.402368,822.2,173,3
528,0,1,1911.62,3.54,150,-16.65233,-49.402401,822.1,173,3
529,0,1,1914.92,3.54,150,-16.652324,-49.402434,822.0,174,2
530,0,1,1918.91,3.54,150,-16.652318,-49.402467,821.9,174,3
531,0,1,1922.75,3.54,150,-16.652311,-49.4025,821.8,174,3
532,0,1,1925.49,3.54,151,-16.652305,-49.402533,821.7,175,3
533,0,1,1929.17,3.54,151,-16.652298,-49.402566,821.6,174,2
534,0,1,1933.01,3.54,151,-16.652292,-49.402599,821.6,174,3
535,0,1,1936.17,3.54,151,-16.652286,-49.402632,821.5,174,3
536,0,1,1940.32,3.54,152,-16.652279,-49.402665,821.4,173,3
537,0,1,1944.11,3.54,152,-16.652273,-49.402697,821.4,174,3
538,0,1,1947.31,3.54,152,-16.652267,-49.40273,821.3,174,2
539,0,1,1951.0,3.54,153,-16.65226,-49.402763,821.3,174,3
540,0,1,1954.81,3.53,153,-16.652254,-49.402796,821.2,174,3
541,0,1,1958.37,3.53,153,-16.652248,-49.402829,821.1,174,3
542,0,1,1962.26,3.52,154,-16.652241,-49.402863,821.1,174,3
543,0,1,1966.06,3.53,154,-16.652235,-49.402896,821.0,175,3
544,0,1,1969.19,3.52,154,-16.652229,-49.402929,821.0,174,2
545,0,1,1973.02,3.51,154,-16.652222,-49.402962,820.9,174,3
546,0,1,1976.89,3.51,155,-16.652216,-49.402995,820.9,175,3
547,0,1,1979.89,3.5,155,-16.65221,-49.403028,820.8,175,3
548,0,1,1983.62,3.51,155,-16.652203,-49.403061,820.8,174,2
549,0,1,1987.49,3.51,155,-16.652197,-49.403093,820.7,174,3
550,0,1,1990.37,3.51,156,-16.65219,-49.403126,820.7,173,3
551,0,1,1994.22,3.5,156,-16.652183,-49.403159,820.6,174,3
552,0,1,1997.97,3.5,156,-16.652176,-49.403192,820.6,174,3
553,0,1,2001.0,3.51,157,-16.65217,-49.403224,820.6,173,2
554,0,1,2004.63,3.51,157,-16.652163,-49.403257,820.5,174,3
555,0,1,2008.48,3.51,157,-16.652156,-49.40329,820.5,174,3
556,0,1,2011.63,3.51,157,-16.652149,-49.403323,820.4,173,3
557,0,1,2015.51,3.51,158,-16.652142,-49.403355,820.4,174,3
558,0,1,2019.49,3.51,158,-16.652135,-49.403388,820.4,174,2
559,0,1,2022.68,3.51,158,-16.652128,-49.403421,820.4,175,3
560,0,1,2026.66,3.51,159,-16.652122,-49.403454,820.3,174,3
561,0,1,2030.61,3.51,159,-16.652115,-49.403487,820.3,174,3
562,0,1,2033.73,3.51,159,-16.652108,-49.403521,820.3,175,3
563,0,1,2037.57,3.52,159,-16.652102,-49.403554,820.2,174,3
564,0,1,2041.21,3.52,160,-16.652095,-49.403588,820.2,174,3
565,0,1,2044.62,3.52,160,-16.652089,-49.403622,820.2,173,2
566,0,1,2048.63,3.52,160,-16.652083,-49.403656,820.1,172,3
567,0,1,2052.41,3.52,161,-16.652077,-49.40369,820.1,173,3
568,0,1,2055.24,3.52,161,-16.65207,-49.403723,820.0,174,3
569,0,1,2059.2,3.52,161,-16.652064,-49.403757,820.0,173,3
570,0,1,2063.21,3.52,161,-16.652058,-49.403791,819.9,173,2
571,0,1,2066.27,3.52,162,-16.652052,-49.403824,819.9,173,3
572,0,1,2070.09,3.52,162,-16.652046,-49.403857,819.9,172,3
573,0,1,2073.95,3.52,162,-16.652039,-49.403889,819.8,173,3
574,0,1,2077.36,3.53,163,-16.652033,-49.403921,819.8,174,3
575,0,1,2081.04,3.53,163,-16.652026,-49.403953,819.7,174,2
576,0,1,2084.96,3.53,163,-16.652019,-49.403984,819.7,173,3
577,0,1,2087.83,3.53,163,-16.652012,-49.404014,819.6,173,3
578,0,1,2091.48,3.53,164,-16.652005,-49.404045,819.6,172,3
579,0,1,2095.02,3.53,164,-16.651997,-49.404075,819.5,172,3
580,0,1,2098.16,3.53,164,-16.651989,-49.404105,819.5,171,2
581,0,1,2101.98,3.53,165,-16.65198,-49.404136,819.4,172,3
582,0,1,2105.89,3.53,165,-16.651971,-49.404168,819.4,171,3
583,0,1,2108.27,3.53,165,-16.651963,-49.404199,819.3,171,3
584,0,1,2111.83,3.53,165,-16.651957,-49.404229,819.3,171,3
585,0,1,2115.35,3.53,166,-16.651955,-49.404257,819.3,172,2
586,0,1,2118.93,3.53,166,-16.651956,-49.404278,819.2,173,3
587,0,1,2120.71,3.53,166,-16.651958,-49.404288,819.2,171,3
588,0,1,2122.66,3.53,166,-16.65196,-49.404281,819.2,171,3
589,0,1,2126.03,3.53,166,-16.651962,-49.404261,819.3,170,3
590,0,1,2128.52,3.53,167,-16.651964,-49.40423,819.3,169,3
591,0,1,2132.61,3.53,167,-16.651966,-49.404193,819.3,170,2
592,0,1,2136.4,3.53,167,-16.651968,-49.404153,819.4,170,3
593,0,1,2140.01,3.53,168,-16.651972,-49.404113,819.4,170,3
594,0,1,2143.82,3.53,168,-16.651976,-49.404077,819.5,170,3
595,0,1,2147.57,3.53,168,-16.65198,-49.404043,819.6,172,2
596,0,1,2151.18,3.52,168,-16.651986,-49.404013,819.6,173,3
597,0,1,2154.47,3.52,169,-16.651991,-49.403983,819.7,173,3
598,0,1,2157.7,3.52,169,-16.651998,-49.403954,819.7,173,3
599,0,1,2160.89,3.52,169,-16.652005,-49.403925,819.8,169,3
600,0,1,2164.11,3.51,169,-16.652012,-49.403896,819.8,170,3
601,0,1,2167.47,3.51,170,-16.652019,-49.403865,819.8,170,2
602,0,1,2170.75,3.51,170,-16.652026,-49.403834,819.9,171,3
603,0,1,2174.08,3.5,170,-16.652034,-49.403802,819.9,169,3
604,0,1,2177.49,3.5,171,-16.652041,-49.40377,820.0,169,3
605,0,1,2180.97,3.5,171,-16.652048,-49.403739,820.0,167,2
606,0,1,2184.58,3.5,171,-16.652054,-49.403708,820.1,167,3
607,0,1,2188.11,3.49,171,-16.652061,-49.403677,820.1,166,3
608,0,1,2191.5,3.49,172,-16.652067,-49.403647,820.1,165,3
609,0,1,2194.89,3.49,172,-16.652073,-49.403616,820.2,166,3
610,0,1,2198.0,3.48,172,-16.652079,-49.403586,820.2,167,2
611,0,1,2200.91,3.48,172,-16.652085,-49.403556,820.2,169,3
612,0,1,2203.93,3.48,173,-16.652091,-49.403527,820.3,170,3
613,0,1,2207.32,3.48,173,-16.652096,-49.403497,820.3,171,3
614,0,1,2210.65,3.48,173,-16.652102,-49.403467,820.3,171,3
615,0,1,2214.04,3.47,174,-16.652108,-49.403437,820.4,172,3
616,0,1,2217.42,3.47,174,-16.652114,-49.403407,820.4,171,2
617,0,1,2220.68,3.47,174,-16.65212,-49.403377,820.4,170,3
618,0,1,2223.73,3.47,174,-16.652126,-49.403346,820.4,170,3
619,0,1,2226.74,3.47,175,-16.652132,-49.403314,820.5,171,3
620,0,1,2229.95,3.46,175,-16.652138,-49.403283,820.5,171,2
621,0,1,2233.44,3.46,175,-16.652144,-49.403251,820.5,173,3
622,0,1,2236.95,3.46,175,-16.65215,-49.40322,820.6,174,3
623,0,1,2240.8,3.46,176,-16.652156,-49.403188,820.6,176,3
624,0,1,2244.62,3.46,176,-16.652163,-49.403156,820.7,175,3
625,0,1,2244.62,3.46,176,-16.65217,-49.403125,820.7,175,2
626,0,1,2244.62,3.45,176,-16.652177,-49.403093,820.7,174,3
627,0,1,2248.21,3.45,176,-16.652184,-49.403062,820.8,175,3
628,0,1,2251.34,3.45,177,-16.652191,-49.403031,820.8,175,3
629,0,1,2254.91,3.45,177,-16.652198,-49.402999,820.9,175,3
630,0,1,2258.52,3.44,177,-16.652205,-49.402968,820.9,175,3
631,0,1,2261.76,3.44,177,-16.652212,-49.402937,821.0,174,2
632,0,1,2265.3,3.44,178,-16.652219,-49.402906,821.0,174,3
633,0,1,2268.92,3.44,178,-16.652225,-49.402875,821.1,175,3
634,0,1,2271.94,3.44,178,-16.652232,-49.402845,821.1,174,3
635,0,1,2275.56,3.44,179,-16.652238,-49.402814,821.2,175,3
636,0,1,2279.03,3.43,179,-16.652244,-49.402783,821.2,176,3
637,0,1,2281.88,3.43,179,-16.65225,-49.402753,821.3,176,2
638,0,1,2285.58,3.43,179,-16.652255,-49.402722,821.3,175,3
639,0,1,2289.65,3.43,180,-16.652261,-49.402692,821.4,175,3
640,0,1,2291.86,3.43,180,-16.652266,-49.402662,821.4,176,3
641,0,1,2295.52,3.42,180,-16.652271,-49.402632,821.5,177,3
642,0,1,2299.22,3.4,180,-16.652276,-49.402602,821.6,177,3
643,0,1,2302.43,3.39,181,-16.652282,-49.402572,821.6,178,3
644,0,1,2305.81,3.39,181,-16.652287,-49.402542,821.7,178,2
645,0,1,2309.29,3.39,181,-16.652292,-49.402513,821.7,178,3
646,0,1,2312.09,3.38,181,-16.652298,-49.402483,821.8,177,3
647,0,1,2315.49,3.37,182,-16.652304,-49.402454,821.9,177,3
648,0,1,2318.81,3.36,182,-16.65231,-49.402425,822.0,177,2
649,0,1,2321.24,3.35,182,-16.652316,-49.402396,822.1,177,3
650,0,1,2324.64,3.34,183,-16.652323,-49.402368,822.1,177,3
651,0,1,2328.06,3.33,183,-16.652329,-49.402339,822.2,178,3
652,0,1,2330.63,3.33,183,-16.652336,-49.40231,822.3,178,3
653,0,1,2334.11,3.32,183,-16.652343,-49.402282,822.4,179,3
654,0,1,2337.57,3.32,184,-16.652349,-49.402253,822.5,178,2
655,0,1,2340.37,3.32,184,-16.652356,-49.402224,822.5,178,3
656,0,1,2343.76,3.32,184,-16.652363,-49.402195,822.6,178,3
657,0,1,2347.02,3.32,184,-16.65237,-49.402166,822.7,177,3
658,0,1,2349.96,3.32,185,-16.652377,-49.402137,822.8,177,3
659,0,1,2353.48,3.32,185,-16.652383,-49.402107,822.9,177,2
660,0,1,2356.96,3.32,185,-16.65239,-49.402077,823.0,176,3
661,0,1,2359.02,3.32,185,-16.652396,-49.402047,823.0,176,3
662,0,1,2362.83,3.32,186,-16.652402,-49.402017,823.1,177,3
663,0,1,2366.41,3.32,186,-16.652408,-49.401986,823.2,178,3
664,0,1,2368.98,3.32,186,-16.652414,-49.401955,823.3,178,2
665,0,1,2372.59,3.32,186,-16.65242,-49.401925,823.4,179,3
666,0,1,2376.15,3.32,187,-16.652426,-49.401894,823.4,179,3
667,0,1,2379.18,3.32,187,-16.652432,-49.401863,823.5,179,3
668,0,1,2382.59,3.32,187,-16.652437,-49.401832,823.6,179,3
669,0,1,2386.08,3.32,188,-16.652443,-49.401801,823.7,179,2
670,0,1,2389.01,3.32,188,-16.652448,-49.401771,823.7,178,3
671,0,1,2392.62,3.32,188,-16.652454,-49.40174,823.8,179,3
672,0,1,2396.3,3.32,188,-16.652459,-49.40171,823.9,178,3
673,0,1,2398.82,3.32,189,-16.652465,-49.40168,824.0,178,3
674,0,1,2402.64,3.32,189,-16.652471,-49.40165,824.0,178,2
675,0,1,2406.13,3.32,189,-16.652476,-49.40162,824.1,177,3
676,0,1,2408.92,3.32,189,-16.652482,-49.401591,824.1,177,3
677,0,1,2412.26,3.32,190,-16.652487,-49.401561,824.1,177,3
678,0,1,2415.39,3.32,190,-16.652493,-49.401532,824.2,176,3
679,0,1,2418.91,3.33,190,-16.652499,-49.401502,824.2,176,2
680,0,1,2422.18,3.34,190,-16.652505,-49.401472,824.2,176,3
681,0,1,2425.6,3.34,191,-16.652511,-49.401443,824.3,175,3
682,0,1,2428.29,3.35,191,-16.652517,-49.401413,824.3,178,3
683,0,1,2431.73,3.35,191,-16.652523,-49.401383,824.3,179,3
684,0,1,2435.29,3.35,192,-16.65253,-49.401353,824.4,179,2
685,0,1,2437.89,3.35,192,-16.652537,-49.401323,824.4,179,3
686,0,1,2441.52,3.35,192,-16.652543,-49.401293,824.4,179,3
687,0,1,2445.29,3.35,192,-16.65255,-49.401263,824.5,178,3
688,0,1,2447.68,3.35,193,-16.652557,-49.401233,824.5,177,3
689,0,1,2451.21,3.35,193,-16.652564,-49.401203,824.5,178,2
690,0,1,2454.86,3.35,193,-16.65257,-49.401173,824.6,179,3
691,0,1,2457.71,3.35,193,-16.652577,-49.401143,824.6,180,3
692,0,1,2461.18,3.35,194,-16.652583,-49.401113,824.6,180,3
693,0,1,2464.58,3.35,194,-16.65259,-49.401083,824.7,179,2
694,0,1,2467.63,3.35,194,-16.652596,-49.401054,824.7,179,3
695,0,1,2471.02,3.35,194,-16.652601,-49.401025,824.7,179,3
696,0,1,2474.33,3.35,195,-16.652607,-49.400996,824.8,177,3
697,0,1,2477.08,3.34,195,-16.652612,-49.400967,824.8,176,2
698,0,1,2480.54,3.34,195,-16.652617,-49.400938,824.9,175,3
699,0,1,2483.93,3.34,196,-16.652623,-49.400909,824.9,176,3
700,0,1,2486.43,3.34,196,-16.652629,-49.40088,824.9,176,3
701,0,1,2489.84,3.34,196,-16.652635,-49.400851,825.0,177,2
702,0,1,2493.21,3.34,196,-16.652642,-49.400821,825.0,176,3
703,0,1,2496.2,3.33,197,-16.65265,-49.400791,825.1,177,3
704,0,1,2499.7,3.33,197,-16.652658,-49.400761,825.2,177,3
705,0,1,2503.37,3.33,197,-16.652666,-49.40073,825.3,177,2
706,0,1,2506.16,3.33,197,-16.652674,-49.400699,825.4,178,3
707,0,1,2509.69,3.33,198,-16.65268,-49.400668,825.6,177,3
708,0,1,2513.48,3.32,198,-16.652686,-49.400637,825.7,176,3
709,0,1,2516.26,3.32,198,-16.652691,-49.400607,825.8,176,2
710,0,1,2519.82,3.32,198,-16.652695,-49.400576,825.9,177,3
711,0,1,2523.49,3.31,199,-16.652699,-49.400545,826.0,178,3
712,0,1,2526.32,3.31,199,-16.652703,-49.400515,826.1,179,3
713,0,1,2529.72,3.31,199,-16.652707,-49.400485,826.2,179,3
714,0,1,2533.06,3.3,200,-16.652712,-49.400456,826.2,179,2
715,0,1,2536.25,3.29,200,-16.652717,-49.400427,826.3,179,3
716,0,1,2539.63,3.28,200,-16.652722,-49.400399,826.4,179,3
717,0,1,2542.98,3.3,200,-16.652727,-49.400371,826.5,180,3
718,0,1,2545.54,3.29,201,-16.652733,-49.400343,826.6,179,2
719,0,1,2548.99,3.28,201,-16.652739,-49.400315,826.7,179,3
720,0,1,2552.25,3.27,201,-16.652744,-49.400288,826.8,178,3
721,0,1,2554.77,3.28,201,-16.65275,-49.40026,826.9,179,3
722,0,1,2557.99,3.28,202,-16.652755,-49.400232,826.9,180,3
723,0,1,2561.04,3.28,202,-16.652761,-49.400205,827.0,179,2
724,0,1,2563.81,3.28,202,-16.652766,-49.400177,827.1,178,3
725,0,1,2566.98,3.28,202,-16.652771,-49.40015,827.2,178,3
726,0,1,2570.34,3.29,203,-16.652777,-49.400122,827.3,178,3
727,0,1,2572.52,3.29,203,-16.652782,-49.400095,827.4,177,2
728,0,1,2575.68,3.28,203,-16.652787,-49.400067,827.4,176,3
729,0,1,2579.01,3.3,203,-16.652793,-49.400039,827.5,176,3
730,0,1,2581.36,3.31,204,-16.652799,-49.400011,827.6,176,3
731,0,1,2584.86,3.29,204,-16.652804,-49.399983,827.7,178,2
732,0,1,2588.32,3.27,204,-16.65281,-49.399954,827.7,176,3
733,0,1,2590.58,3.26,204,-16.652816,-49.399925,827.8,176,3
734,0,1,2594.24,3.26,205,-16.652822,-49.399897,827.8,177,3
735,0,1,2597.71,3.26,205,-16.652828,-49.399868,827.9,178,2
736,0,1,2600.29,3.26,205,-16.652834,-49.399839,827.9,178,3
737,0,1,2603.77,3.26,205,-16.65284,-49.399809,828.0,178,3
738,0,1,2607.13,3.27,206,-16.652847,-49.39978,828.0,178,3
739,0,1,2610.19,3.26,206,-16.652853,-49.399751,828.0,177,2
740,0,1,2613.43,3.26,206,-16.652859,-49.399721,828.1,175,3
741,0,1,2616.76,3.25,206,-16.652866,-49.399692,828.1,173,3
742,0,1,2619.54,3.24,207,-16.652872,-49.399663,828.2,173,3
743,0,1,2622.77,3.27,207,-16.652878,-49.399633,828.2,173,3
744,0,1,2626.26,3.25,207,-16.652885,-49.399604,828.3,173,2
745,0,1,2628.83,3.24,207,-16.652891,-49.399575,828.3,173,3
746,0,1,2632.25,3.23,208,-16.652898,-49.399545,828.4,173,3
747,0,1,2635.67,3.23,208,-16.652904,-49.399516,828.4,176,3
748,0,1,2638.22,3.23,208,-16.65291,-49.399487,828.4,178,2
749,0,1,2641.51,3.23,209,-16.652917,-49.399458,828.5,175,3
750,0,1,2644.9,3.23,209,-16.652923,-49.399429,828.5,176,3
751,0,1,2647.71,3.23,209,-16.652929,-49.3994,828.6,177,2
752,0,1,2651.33,3.22,209,-16.652935,-49.399371,828.6,179,3
753,0,1,2654.98,3.22,210,-16.652941,-49.399342,828.6,178,3
754,0,1,2657.24,3.22,210,-16.652947,-49.399313,828.7,178,3
755,0,1,2660.62,3.21,210,-16.652953,-49.399284,828.7,180,2
756,0,1,2664.09,3.21,210,-16.652959,-49.399256,828.7,179,3
757,0,1,2667.17,3.21,211,-16.652964,-49.399227,828.8,178,3
758,0,1,2670.7,3.21,211,-16.65297,-49.399198,828.8,177,3
759,0,1,2674.09,3.21,211,-16.652976,-49.399169,828.9,176,2
760,0,1,2676.72,3.21,211,-16.652981,-49.399141,828.9,175,3
